Date,HIGH,CLOSE,LOW,OPEN
2016-12-30,2253.58,2238.83,2233.62,2251.61
2017-01-03,2263.88,2257.83,2245.13,2251.57
2017-01-04,2272.82,2270.75,2261.6,2261.6
2017-01-05,2271.5,2269.0,2260.45,2268.18
2017-01-06,2282.1,2276.98,2264.06,2271.14
2017-01-09,2275.49,2268.9,2268.9,2273.59
2017-01-10,2279.27,2268.9,2265.27,2269.72
2017-01-11,2275.32,2275.32,2260.83,2268.6
2017-01-12,2271.78,2270.44,2254.25,2271.14
2017-01-13,2278.68,2274.64,2271.51,2272.74
2017-01-17,2272.08,2267.89,2262.81,2269.14
2017-01-18,2272.01,2271.89,2263.35,2269.14
2017-01-19,2274.33,2263.69,2258.41,2271.9
2017-01-20,2276.96,2271.31,2265.01,2269.96
2017-01-23,2271.78,2265.2,2257.02,2267.78
2017-01-24,2284.63,2280.07,2266.68,2267.88
2017-01-25,2299.55,2298.37,2288.88,2288.88
2017-01-26,2300.99,2296.68,2294.08,2298.63
2017-01-27,2299.02,2294.69,2291.62,2299.02
2017-01-30,2286.01,2280.9,2268.04,2286.01
2017-01-31,2279.09,2278.87,2267.21,2274.02
2017-02-01,2289.14,2279.55,2272.44,2285.59
2017-02-02,2283.97,2280.85,2271.65,2276.69
2017-02-03,2298.31,2297.42,2287.88,2288.54
2017-02-06,2296.18,2292.56,2288.57,2294.28
