Date,HIGH,CLOSE,LOW,OPEN,VOLUME
2001-12-07,13661.62,13298.72,13233.41,13564.9,222827509.0
2001-12-10,13446.44,13446.18,13192.94,13298.92,240352628.0
2001-12-11,13595.43,13348.12,13336.66,13454.64,282687654.0
2001-12-12,13575.62,13562.94,13297.11,13349.52,474739415.0
2001-12-13,13579.8,13148.37,13143.78,13577.34,215562982.0
2001-12-14,13154.27,12959.17,12894.32,13128.57,215364703.0
2001-12-17,13062.52,12912.06,12912.06,12964.57,177796744.0
2001-12-18,13414.03,13397.36,12924.16,12935.01,308831708.0
2001-12-19,13508.45,13290.01,13284.46,13405.2,301559156.0
2001-12-20,13271.32,12918.14,12809.18,13271.32,281690223.0
2001-12-21,13385.37,13368.53,12934.94,12935.33,224155663.0
2001-12-26,13446.04,13358.42,13244.73,13366.67,176214195.0
